,CustomerID,Freq,SaleAmount,ElapsedDays,Freq_log,SaleAmount_log,ElapsedDays_log,ClusterLabel
362,12802,25,314,187,3.258096538021482,5.752572638825633,5.236441962829949,3
363,12808,28,188,37,3.367295829986474,5.241747015059643,3.6375861597263857,0
364,12809,25,220,178,3.258096538021482,5.3981627015177525,5.187385805840755,1
365,12811,31,230,261,3.4657359027997265,5.442417710521793,5.568344503761097,3
366,12812,15,164,45,2.772588722239781,5.10594547390058,3.828641396489095,0
367,12814,2,49,102,1.0986122886681098,3.912023005428146,4.634728988229636,1
368,12815,47,379,148,3.871201010907891,5.940171252720432,5.003946305945459,3
369,12816,29,128,96,3.4011973816621555,4.859812404361672,4.574710978503383,1
370,12817,4,53,282,1.6094379124341003,3.9889840465642745,5.645446897643238,1
371,12818,14,929,262,2.70805020110221,6.835184586147301,5.572154032177765,3
372,12820,59,722,4,4.0943445622221,6.583409222158765,1.6094379124341003,0
373,12821,6,70,215,1.9459101490553132,4.2626798770413155,5.375278407684165,1
374,12822,46,550,71,3.8501476017100584,6.311734809152915,4.276666119016055,3
375,12823,5,230,75,1.791759469228055,5.442417710521793,4.330733340286331,1
376,12824,25,232,60,3.258096538021482,5.4510384535657,4.110873864173311,3
377,12826,91,1058,3,4.5217885770490405,6.9650803456014065,1.3862943611198906,2
378,12827,25,197,6,3.258096538021482,5.288267030694535,1.9459101490553132,0
379,12828,56,494,3,4.04305126783455,6.20455776256869,1.3862943611198906,0
380,12829,11,376,337,2.4849066497880004,5.932245187448011,5.823045895483019,1
381,12830,38,9848,38,3.6635616461296463,9.195125206169703,3.6635616461296463,2
382,12831,9,135,263,2.302585092994046,4.912654885736052,5.575949103146316,1
383,12832,27,195,33,3.332204510175204,5.278114659230517,3.5263605246161616,0
384,12833,24,156,146,3.2188758248682006,5.056245805348308,4.990432586778736,1
385,12834,18,110,283,2.9444389791664403,4.709530201312334,5.648974238161206,1
386,12836,174,1062,60,5.1647859739235145,6.968850378341948,4.110873864173311,3
387,12837,12,24,174,2.5649493574615367,3.2188758248682006,5.1647859739235145,1
388,12838,120,355,34,4.795790545596741,5.87493073085203,3.5553480614894135,3
389,12839,314,3807,3,5.752572638825633,8.244859395911256,1.3862943611198906,2
390,12840,113,1511,144,4.736198448394496,7.321188556739478,4.976733742420574,3
391,12841,414,2720,5,6.028278520230698,7.908754738783246,1.791759469228055,2
392,12842,34,547,71,3.5553480614894135,6.306275286948016,4.276666119016055,3
393,12843,103,781,66,4.6443908991413725,6.661854740545311,4.204692619390966,3
394,12844,52,125,30,3.970291913552122,4.836281906951478,3.4339872044851463,0
395,12845,27,204,268,3.332204510175204,5.3230099791384085,5.594711379601839,1
396,12847,84,873,23,4.442651256490317,6.773080375655535,3.1780538303479458,2
397,12849,48,597,32,3.8918202981106265,6.393590753950631,3.4965075614664802,3
398,12851,47,106,97,3.871201010907891,4.672828834461906,4.584967478670572,1
399,12852,17,149,295,2.8903717578961645,5.0106352940962555,5.69035945432406,1
400,12853,78,800,135,4.3694478524670215,6.68586094706836,4.912654885736052,3
401,12854,109,626,79,4.700480365792417,6.440946540632921,4.382026634673881,3
402,12855,3,30,373,1.3862943611198906,3.4339872044851463,5.924255797414532,1
403,12856,311,1076,8,5.7430031878094825,6.981934677156389,2.1972245773362196,2
404,12857,46,343,211,3.8501476017100584,5.840641657373398,5.356586274672012,3
405,12863,5,188,53,1.791759469228055,5.241747015059643,3.9889840465642745,1
406,12864,3,216,139,1.3862943611198906,5.37989735354046,4.941642422609304,1
407,12865,95,925,27,4.564348191467836,6.8308742346461795,3.332204510175204,2
408,12866,26,171,284,3.295836866004329,5.147494476813453,5.652489180268651,1
409,12867,534,4284,27,6.282266746896006,8.36287583103188,3.332204510175204,2
410,12868,107,928,186,4.68213122712422,6.834108738813838,5.231108616854587,3
411,12871,11,200,85,2.4849066497880004,5.303304908059076,4.454347296253507,1
412,12872,66,319,327,4.204692619390966,5.768320995793772,5.793013608384144,3
413,12873,4,128,283,1.6094379124341003,4.859812404361672,5.648974238161206,1
414,12875,2,2019,144,1.0986122886681098,7.61085279039525,4.976733742420574,1
415,12876,85,1941,58,4.454347296253507,7.571473648851271,4.07753744390572,3
416,12877,154,1178,4,5.043425116919247,7.072421900537371,1.6094379124341003,2
417,12878,47,547,237,3.871201010907891,6.306275286948016,5.472270673671475,3
418,12879,10,370,45,2.3978952727983707,5.916202062607435,3.828641396489095,0
419,12881,7,21,276,2.0794415416798357,3.091042453358316,5.6240175061873385,1
420,12882,13,246,10,2.6390573296152584,5.5093883366279774,2.3978952727983707,0
421,12883,42,196,25,3.7612001156935624,5.2832037287379885,3.258096538021482,0
422,12884,7,43,89,2.0794415416798357,3.784189633918261,4.499809670330265,1
423,12885,71,655,64,4.276666119016055,6.486160788944089,4.174387269895637,3
424,12886,82,770,68,4.418840607796598,6.647688373563329,4.23410650459726,3
425,12888,5,76,215,1.791759469228055,4.343805421853684,5.375278407684165,1
426,12890,79,256,25,4.382026634673881,5.54907608489522,3.258096538021482,0
427,12891,3,950,186,1.3862943611198906,6.85751406254539,5.231108616854587,1
428,12893,31,90,31,3.4657359027997265,4.51085950651685,3.4657359027997265,0
429,12895,22,210,43,3.1354942159291497,5.351858133476067,3.784189633918261,0
430,12897,4,110,205,1.6094379124341003,4.709530201312334,5.327876168789581,1
431,12901,116,23075,9,4.762173934797756,10.04654839537678,2.302585092994046,2
432,12902,10,66,265,2.3978952727983707,4.204692619390966,5.583496308781699,1
433,12904,71,294,19,4.276666119016055,5.68697535633982,2.995732273553991,0
434,12906,63,1749,12,4.1588830833596715,7.4673710669175595,2.5649493574615367,2
435,12908,2,1200,177,1.0986122886681098,7.0909098220799835,5.181783550292085,1
436,12909,91,1280,40,4.5217885770490405,7.155396301896734,3.713572066704308,3
437,12910,75,1692,24,4.330733340286331,7.4342573821331355,3.2188758248682006,2
438,12912,24,670,3,3.2188758248682006,6.508769136971682,1.3862943611198906,0
439,12913,50,1419,5,3.9318256327243257,7.258412150595307,1.791759469228055,2
440,12915,22,93,149,3.1354942159291497,4.543294782270004,5.0106352940962555,1
441,12916,103,1083,139,4.6443908991413725,6.988413181999592,4.941642422609304,3
442,12917,2,120,129,1.0986122886681098,4.795790545596741,4.867534450455582,1
443,12919,50,673,9,3.9318256327243257,6.513230110912307,2.302585092994046,0
444,12920,27,128,18,3.332204510175204,4.859812404361672,2.9444389791664403,0
445,12921,720,9526,10,6.580639137284949,9.161885151706779,2.3978952727983707,2
446,12922,28,370,162,3.367295829986474,5.916202062607435,5.093750200806762,3
447,12923,28,68,65,3.367295829986474,4.23410650459726,4.189654742026425,1
448,12924,30,481,89,3.4339872044851463,6.1779441140506,4.499809670330265,3
449,12925,45,541,5,3.828641396489095,6.295266001439646,1.791759469228055,0
450,12928,84,1472,36,4.442651256490317,7.29505641646263,3.6109179126442243,3
451,12929,8,37,312,2.1972245773362196,3.6375861597263857,5.746203190540153,1
452,12930,25,252,79,3.258096538021482,5.53338948872752,4.382026634673881,3
453,12931,82,28004,22,4.418840607796598,10.240138344643933,3.1354942159291497,2
454,12933,106,499,25,4.672828834461906,6.214608098422191,3.258096538021482,0
455,12935,129,1853,3,4.867534450455582,7.5251007461258,1.3862943611198906,2
456,12936,62,559,18,4.143134726391533,6.327936783729195,2.9444389791664403,0
457,12937,120,1007,16,4.795790545596741,6.915723448631314,2.833213344056216,2
458,12938,9,140,26,2.302585092994046,4.948759890378168,3.295836866004329,0
459,12939,47,4876,65,3.871201010907891,8.492285555710053,4.189654742026425,3
460,12940,96,404,55,4.574710978503383,6.003887067106539,4.02535169073515,3
461,12942,70,198,132,4.2626798770413155,5.293304824724492,4.890349128221754,3
462,12944,30,289,36,3.4339872044851463,5.66988092298052,3.6109179126442243,0
463,12945,23,165,289,3.1780538303479458,5.111987788356544,5.66988092298052,1
464,12947,97,1165,144,4.584967478670572,7.061334366910438,4.976733742420574,3
465,12948,116,1080,17,4.762173934797756,6.985641817639208,2.8903717578961645,2
466,12949,215,2381,31,5.375278407684165,7.775695749915245,3.4657359027997265,2
467,12950,23,1380,3,3.1780538303479458,7.2305631534092925,1.3862943611198906,0
468,12951,63,503,9,4.1588830833596715,6.222576268071369,2.302585092994046,0
469,12952,79,653,6,4.382026634673881,6.483107351457199,1.9459101490553132,2
470,12953,17,84,10,2.8903717578961645,4.442651256490317,2.3978952727983707,0
471,12955,180,3664,2,5.198497031265826,8.206583614320753,1.0986122886681098,2
472,12956,19,34,307,2.995732273553991,3.5553480614894135,5.730099782973574,1
473,12957,238,2549,10,5.476463551931511,7.843848638152472,2.3978952727983707,2
474,12962,16,129,8,2.833213344056216,4.867534450455582,2.1972245773362196,0
475,12963,95,881,9,4.564348191467836,6.782192056006791,2.302585092994046,2
476,12965,108,282,90,4.6913478822291435,5.645446897643238,4.51085950651685,3
477,12966,10,75,10,2.3978952727983707,4.330733340286331,2.3978952727983707,0
478,12967,19,438,359,2.995732273553991,6.0844994130751715,5.886104031450156,3
479,12968,5,73,113,1.791759469228055,4.30406509320417,4.736198448394496,1
480,12970,129,268,8,4.867534450455582,5.594711379601839,2.1972245773362196,0
481,12971,305,9289,4,5.723585101952381,9.136693831807884,1.6094379124341003,2
482,12974,8,24,198,2.1972245773362196,3.2188758248682006,5.293304824724492,1
483,12976,22,561,212,3.1354942159291497,6.331501849893691,5.3612921657094255,3
484,12977,9,12,157,2.302585092994046,2.5649493574615367,5.062595033026967,1
485,12980,20,886,158,3.044522437723423,6.787844982309579,5.0689042022202315,3
486,12981,20,242,30,3.044522437723423,5.493061443340548,3.4339872044851463,0
487,12982,28,288,243,3.367295829986474,5.666426688112432,5.497168225293202,3
488,12984,4,26,19,1.6094379124341003,3.295836866004329,2.995732273553991,1
489,12985,76,1533,1,4.343805421853684,7.335633981927201,0.6931471805599453,2
490,12987,28,219,74,3.367295829986474,5.393627546352362,4.31748811353631,3
491,12988,83,126,293,4.430816798843313,4.844187086458591,5.683579767338681,3
492,12989,64,2943,4,4.174387269895637,7.987524479848767,1.6094379124341003,2
493,12990,13,200,32,2.6390573296152584,5.303304908059076,3.4965075614664802,0
494,12991,31,405,24,3.4657359027997265,6.0063531596017325,3.2188758248682006,0
495,12993,27,240,24,3.332204510175204,5.484796933490655,3.2188758248682006,0
496,12994,61,459,5,4.127134385045092,6.131226489483141,1.791759469228055,0
497,12995,3,108,86,1.3862943611198906,4.6913478822291435,4.465908118654584,1
498,12997,59,664,23,4.0943445622221,6.499787040655854,3.1780538303479458,0
499,12999,28,342,197,3.367295829986474,5.8377304471659395,5.288267030694535,3
500,13000,31,379,107,3.4657359027997265,5.940171252720432,4.68213122712422,3
501,13001,337,5490,5,5.823045895483019,8.610865667278873,1.791759469228055,2
502,13002,7,73,319,2.0794415416798357,4.30406509320417,5.768320995793772,1
503,13003,6,103,106,1.9459101490553132,4.6443908991413725,4.672828834461906,1
504,13004,404,4822,12,6.003887067106539,8.481151420068972,2.5649493574615367,2
505,13005,26,172,174,3.295836866004329,5.153291594497779,5.1647859739235145,1
506,13006,4,55,57,1.6094379124341003,4.02535169073515,4.060443010546419,1
507,13008,14,175,324,2.70805020110221,5.170483995038151,5.783825182329737,1
508,13011,3,13,373,1.3862943611198906,2.6390573296152584,5.924255797414532,1
509,13012,88,820,10,4.48863636973214,6.710523109452428,2.3978952727983707,2
510,13013,219,2224,2,5.393627546352362,7.707512194600341,1.0986122886681098,2
511,13014,109,905,11,4.700480365792417,6.80903930604298,2.4849066497880004,2
512,13015,175,1609,54,5.170483995038151,7.383989457978509,4.007333185232471,2
513,13016,47,527,74,3.871201010907891,6.269096283706261,4.31748811353631,3
514,13017,1,48,8,0.6931471805599453,3.8918202981106265,2.1972245773362196,1
515,13018,458,5435,17,6.129050210060545,8.600798775271034,2.8903717578961645,2
516,13021,131,1352,5,4.882801922586371,7.210079628170788,1.791759469228055,2
517,13023,40,286,65,3.713572066704308,5.659482215759621,4.189654742026425,3
518,13026,40,1620,2,3.713572066704308,7.390798521735676,1.0986122886681098,2
519,13027,26,17280,114,3.295836866004329,9.757362911053992,4.74493212836325,3
520,13028,45,798,23,3.828641396489095,6.683360945766275,3.1780538303479458,0
521,13029,10,134,31,2.3978952727983707,4.90527477843843,3.4657359027997265,0
522,13030,92,348,12,4.532599493153256,5.855071922202427,2.5649493574615367,0
523,13032,71,375,53,4.276666119016055,5.929589143389895,3.9889840465642745,3
524,13033,11,83,358,2.4849066497880004,4.430816798843313,5.883322388488279,1
525,13034,37,369,55,3.6375861597263857,5.91350300563827,4.02535169073515,3
526,13035,27,644,74,3.332204510175204,6.4692503167957724,4.31748811353631,3
527,13037,48,431,139,3.8918202981106265,6.068425588244111,4.941642422609304,3
528,13038,28,360,81,3.367295829986474,5.8888779583328805,4.406719247264253,3
529,13040,43,355,9,3.784189633918261,5.87493073085203,2.302585092994046,0
530,13043,13,254,274,2.6390573296152584,5.541263545158426,5.616771097666572,1
531,13044,33,429,292,3.5263605246161616,6.063785208687608,5.680172609017068,3
532,13045,18,221,100,2.9444389791664403,5.402677381872279,4.61512051684126,1
533,13046,35,264,31,3.58351893845611,5.579729825986222,3.4657359027997265,0
534,13047,172,1391,32,5.153291594497779,7.238496840894365,3.4965075614664802,2
535,13048,135,1228,15,4.912654885736052,7.113956109566034,2.772588722239781,2
536,13049,14,268,65,2.70805020110221,5.594711379601839,4.189654742026425,1
537,13050,403,3748,15,6.0014148779611505,8.229244416735913,2.772588722239781,2
538,13052,18,222,213,2.9444389791664403,5.407171771460119,5.365976015021851,1
539,13055,76,894,79,4.343805421853684,6.796823718274855,4.382026634673881,3
540,13058,8,52,25,2.1972245773362196,3.970291913552122,3.258096538021482,1
541,13059,8,35,250,2.1972245773362196,3.58351893845611,5.5254529391317835,1
542,13060,15,123,254,2.772588722239781,4.820281565605037,5.541263545158426,1
543,13061,10,107,73,2.3978952727983707,4.68213122712422,4.30406509320417,1
544,13062,11,343,192,2.4849066497880004,5.840641657373398,5.262690188904886,1
545,13064,68,514,13,4.23410650459726,6.244166900663736,2.6390573296152584,0
546,13065,14,74,374,2.70805020110221,4.31748811353631,5.926926025970411,1
547,13066,48,322,25,3.8918202981106265,5.777652323222656,3.258096538021482,0
548,13067,15,32,83,2.772588722239781,3.4965075614664802,4.430816798843313,1
549,13068,2,200,11,1.0986122886681098,5.303304908059076,2.4849066497880004,0
550,13069,424,5873,1,6.052089168924417,8.678291111758565,0.6931471805599453,2
551,13070,9,110,193,2.302585092994046,4.709530201312334,5.267858159063328,1
552,13072,7,69,267,2.0794415416798357,4.248495242049359,5.5909869805108565,1
553,13075,22,485,130,3.1354942159291497,6.186208623900494,4.875197323201151,3
554,13077,111,862,2,4.718498871295094,6.760414691083428,1.0986122886681098,2
555,13078,358,5630,4,5.883322388488279,8.636042325254618,1.6094379124341003,2
556,13079,6,62,5,1.9459101490553132,4.143134726391533,1.791759469228055,0
557,13080,6,120,180,1.9459101490553132,4.795790545596741,5.198497031265826,1
558,13081,1024,19068,12,6.932447891572509,9.855819258834627,2.5649493574615367,2
559,13082,73,4324,127,4.30406509320417,8.37216741936598,4.852030263919617,3
560,13083,18,187,5,2.9444389791664403,5.236441962829949,1.791759469228055,0
561,13085,22,216,158,3.1354942159291497,5.37989735354046,5.0689042022202315,1
562,13089,1814,31025,3,7.503840746698951,10.342580841624276,1.3862943611198906,2
563,13090,155,2263,9,5.049856007249537,7.724888439323074,2.302585092994046,2
564,13091,21,466,29,3.091042453358316,6.1463292576688975,3.4011973816621555,0
565,13092,25,279,71,3.258096538021482,5.634789603169249,4.276666119016055,3
566,13093,159,3961,276,5.075173815233827,8.284504227258497,5.6240175061873385,3
567,13094,24,1716,22,3.2188758248682006,7.448333860897476,3.1354942159291497,0
568,13095,6,144,71,1.9459101490553132,4.976733742420574,4.276666119016055,1
569,13097,421,2360,33,6.045005314036012,7.766840537085513,3.5263605246161616,2
570,13098,572,15968,2,6.35088571671474,9.678404621840867,1.0986122886681098,2
571,13099,1,288,100,0.6931471805599453,5.666426688112432,4.61512051684126,1
572,13101,8,113,235,2.1972245773362196,4.736198448394496,5.4638318050256105,1
573,13102,304,4204,2,5.720311776607412,8.344029572407049,1.0986122886681098,2
574,13103,8,82,40,2.1972245773362196,4.418840607796598,3.713572066704308,1
575,13104,20,504,4,3.044522437723423,6.22455842927536,1.6094379124341003,0
576,13106,1,18,134,0.6931471805599453,2.9444389791664403,4.90527477843843,1
577,13107,58,1293,45,4.07753744390572,7.165493475060845,3.828641396489095,3
578,13108,10,298,373,2.3978952727983707,5.700443573390687,5.924255797414532,1
579,13109,47,520,60,3.871201010907891,6.255750041753367,4.110873864173311,3
580,13110,145,388,32,4.983606621708336,5.963579343618446,3.4965075614664802,3
581,13113,200,3045,1,5.303304908059076,8.021584533455107,0.6931471805599453,2
582,13115,120,1567,12,4.795790545596741,7.357556200910353,2.5649493574615367,2
583,13116,30,291,139,3.4339872044851463,5.676753802268282,4.941642422609304,3
